state,date,Confirmed,Deceaseds,Recovered,Tested,Vaccinated1,Vaccinated2
PB,02-05-2021,7280,157,5244,58790,15050,5802
PB,03-05-2021,6772,155,6016,36792,22704,11002
PB,04-05-2021,7514,173,6115,65777,13065,6172
PB,05-05-2021,7953,180,6701,67336,45676,30590
PB,06-05-2021,8841,154,5126,63576,47680,29848
PB,07-05-2021,8297,165,4976,68418,40291,27739
PB,08-05-2021,9042,171,6647,64918,34838,28402
PB,09-05-2021,8436,191,5850,59766,21413,15726
PB,10-05-2021,8549,198,6894,37806,38125,35277
PB,11-05-2021,8594,214,7324,62910,42814,33846
PB,12-05-2021,8271,193,4971,64869,34714,14242
PB,13-05-2021,8410,186,8237,68809,25593,9904
PB,14-05-2021,8035,180,8446,71055,12475,4426
PB,15-05-2021,6771,216,8125,67604,13478,3784
PB,16-05-2021,6950,202,9059,72422,4869,1015
PB,17-05-2021,6881,191,8552,60994,7115,1679
PB,18-05-2021,7066,231,8174,63416,5279,2478
PB,19-05-2021,6302,208,7872,73245,19246,1817
PB,20-05-2021,5469,191,8736,71663,326357,7116
PB,21-05-2021,5253,172,8652,73973,68671,4346
PB,22-05-2021,5297,201,7363,80128,92846,5901
PB,23-05-2021,5021,192,8527,83258,56455,4208
PB,24-05-2021,4481,187,6803,56119,54808,5541
PB,25-05-2021,4756,174,6451,74683,32690,8231
PB,26-05-2021,4004,185,6397,75435,33161,4249
PB,27-05-2021,3854,177,5995,75698,23682,4007
PB,28-05-2021,3706,176,6797,72842,14511,4193
PB,29-05-2021,3036,125,5698,68145,36600,5202
PB,30-05-2021,2584,127,5371,67416,27606,3401
PB,31-05-2021,2192,118,4904,46305,29733,5309
PB,01-06-2021,2149,99,5039,69345,28229,5356
PB,02-06-2021,2214,99,4426,68244,28652,4159
PB,03-06-2021,2144,92,4512,69041,30902,4116
PB,04-06-2021,2005,87,4314,67936,50271,4820
PB,05-06-2021,1878,82,3619,67347,52713,4064
PB,06-06-2021,1563,67,3790,62742,34293,1861
PB,07-06-2021,1269,84,3350,37875,40810,4219
PB,08-06-2021,1252,59,2642,63484,56433,4077
PB,09-06-2021,1393,74,2521,61831,29196,2835
PB,10-06-2021,1311,74,2337,56746,23252,3197
PB,11-06-2021,1201,68,2071,60654,51672,4190
PB,12-06-2021,961,68,2135,55468,91818,3650
PB,13-06-2021,956,59,1980,54163,33291,55022
PB,14-06-2021,622,40,1650,32257,99647,-49930
PB,15-06-2021,628,48,1691,52839,50272,4849
PB,16-06-2021,675,48,1383,52208,73775,4187
PB,17-06-2021,728,40,1255,56805,86921,5846
PB,18-06-2021,612,33,1229,56192,75740,5847
PB,19-06-2021,594,31,1315,54713,111225,6432
PB,20-06-2021,541,24,1173,56873,91304,6784
PB,21-06-2021,355,28,1271,32866,85802,9012
PB,22-06-2021,405,34,880,55296,101972,13490
PB,23-06-2021,509,35,801,57487,71551,11946
PB,24-06-2021,369,21,715,55992,83302,16531
PB,25-06-2021,338,12,768,41909,111402,28903
PB,26-06-2021,307,23,740,56521,106281,31383
PB,27-06-2021,297,12,641,51292,55155,10935
PB,28-06-2021,253,20,614,31276,37002,9877
PB,29-06-2021,215,22,485,51761,25917,7931
PB,30-06-2021,258,19,452,48843,19355,6677
PB,01-07-2021,290,20,443,51093,16279,4487
PB,02-07-2021,195,14,390,48367,20643,11160
PB,03-07-2021,171,17,368,45147,386502,166381
PB,04-07-2021,151,7,358,40877,71597,32792
PB,05-07-2021,134,12,328,25934,32042,17435
PB,06-07-2021,186,9,280,47880,15052,7664
PB,07-07-2021,234,10,275,47953,124147,70249
PB,08-07-2021,225,16,246,46683,13950,10467
PB,09-07-2021,152,11,259,41693,7900,5733
PB,10-07-2021,122,9,248,40971,42002,12662
PB,11-07-2021,129,9,211,43348,24179,3834
PB,12-07-2021,116,7,198,27045,120100,83200
PB,13-07-2021,107,6,168,41167,88346,18434
PB,14-07-2021,108,8,141,41434,31437,10120
PB,15-07-2021,98,5,147,38835,17827,6479
PB,16-07-2021,103,3,194,43247,106426,73619
PB,17-07-2021,118,9,194,43550,17750,13073
PB,18-07-2021,86,9,184,43089,2833,2415
PB,19-07-2021,53,4,142,23258,7940,5712
PB,20-07-2021,68,7,115,42393,5846,4326
PB,21-07-2021,66,2,94,40590,112031,82805
PB,22-07-2021,69,4,123,31527,29511,29097
PB,23-07-2021,68,6,105,45785,10782,12049
PB,24-07-2021,83,2,78,39746,60511,63579
PB,25-07-2021,53,8,117,34625,11122,12399
PB,26-07-2021,46,12,96,23244,15442,13057
PB,27-07-2021,42,3,93,42422,9196,9181
PB,28-07-2021,65,5,84,41299,48743,45749
PB,29-07-2021,58,4,60,38879,61959,52384
PB,30-07-2021,48,2,55,36006,77207,61718
PB,31-07-2021,51,1,60,35393,36723,20739
PB,01-08-2021,26,1,55,38192,69124,52708
PB,02-08-2021,32,0,63,22099,44040,32252
PB,03-08-2021,42,5,47,38410,37414,24861
PB,04-08-2021,62,0,52,36590,20898,14325
PB,05-08-2021,38,2,45,53110,21192,11292
PB,06-08-2021,61,11,41,22172,15656,9480
PB,07-08-2021,63,1,74,39229,121356,94364
PB,08-08-2021,54,3,56,38235,42506,27976
PB,09-08-2021,32,4,43,19630,91545,54418
PB,10-08-2021,59,2,38,38230,20607,16156
PB,11-08-2021,105,3,45,45206,96301,56530
PB,12-08-2021,80,9,55,48898,51741,34958
PB,13-08-2021,88,0,53,46737,108487,60887
PB,14-08-2021,50,6,40,53436,107157,62909
PB,15-08-2021,46,2,39,47518,116569,47260
PB,16-08-2021,30,2,48,21688,134510,63746
PB,17-08-2021,36,1,49,46161,46119,25683
PB,18-08-2021,52,0,50,43905,176631,67578
PB,19-08-2021,63,2,35,47614,154214,67555
PB,20-08-2021,57,4,86,46483,35590,17204
PB,21-08-2021,45,1,89,49347,177860,71127
PB,22-08-2021,41,0,46,47125,6314,3560
PB,23-08-2021,26,1,92,23635,58788,25575
PB,24-08-2021,50,2,46,42734,252390,86666
PB,25-08-2021,36,3,55,45754,72490,32661
PB,26-08-2021,42,4,32,46754,216783,71146
PB,27-08-2021,43,2,38,49512,74256,32634
PB,28-08-2021,51,2,54,50958,0,0
PB,29-08-2021,37,3,47,50531,65387,39137
PB,30-08-2021,25,4,54,24196,42853,14695
PB,31-08-2021,38,58,15,29593,195839,70698
PB,01-09-2021,37,3,28,45423,149861,52614
PB,02-09-2021,64,1,40,42412,246901,79095
PB,03-09-2021,30,2,30,45925,94999,38112
PB,04-09-2021,35,2,40,49142,261302,80479
PB,05-09-2021,33,0,36,46329,146323,86123
PB,06-09-2021,36,5,46,24714,106839,36955
PB,07-09-2021,28,3,31,47985,74085,30473
PB,08-09-2021,37,2,36,45254,205684,52339
PB,09-09-2021,26,2,23,44798,258911,76433
PB,10-09-2021,30,2,25,45347,133592,39623
PB,11-09-2021,39,0,43,45809,141536,53899
PB,12-09-2021,31,0,44,41345,57220,30919
PB,13-09-2021,32,4,25,20160,169330,62307
PB,14-09-2021,37,7,20,36547,95390,45107
PB,15-09-2021,41,0,35,43650,36105,19963
PB,16-09-2021,30,3,38,45798,407955,154567
PB,17-09-2021,26,0,31,41557,181880,62556
PB,18-09-2021,30,0,23,41814,182316,90909
PB,19-09-2021,28,1,26,38734,57093,40327
PB,20-09-2021,59,31,38,20234,72567,55298
PB,21-09-2021,36,2,37,39161,45887,31333
PB,22-09-2021,42,0,26,38246,31882,21722
PB,23-09-2021,21,2,39,41958,305821,135171
PB,24-09-2021,22,1,34,35287,131132,63604
PB,25-09-2021,24,1,28,38069,273327,162334
PB,26-09-2021,32,1,31,35124,73426,51338
PB,27-09-2021,38,1,35,16040,41883,23082
PB,28-09-2021,40,2,23,29458,50477,34402
PB,29-09-2021,22,4,27,29312,32609,27175
PB,30-09-2021,35,3,35,35542,33827,30994
PB,01-10-2021,27,2,33,36933,31951,27037
PB,02-10-2021,36,2,33,35558,10604,8218
PB,03-10-2021,24,0,18,28906,4669,5584
PB,04-10-2021,17,1,30,17580,134971,103716
PB,05-10-2021,13,4,20,24577,128702,94345
PB,06-10-2021,30,1,26,32516,56721,42915
PB,07-10-2021,23,0,28,33761,61260,38937
PB,08-10-2021,16,3,36,27849,80315,65339
PB,09-10-2021,28,0,33,25092,94592,68158
PB,10-10-2021,27,2,22,28615,24320,22068
PB,11-10-2021,18,0,23,15577,66724,50350
PB,12-10-2021,19,0,33,28315,58197,41878
PB,13-10-2021,25,1,16,32691,45586,35257
PB,14-10-2021,30,6,16,30035,72644,58066
PB,15-10-2021,24,2,25,31274,5964,3843
PB,16-10-2021,16,1,24,16624,56621,51796
PB,17-10-2021,27,3,16,28529,12457,11271
PB,18-10-2021,24,0,32,15428,53124,46772
PB,19-10-2021,22,5,20,29902,67806,54575
PB,20-10-2021,32,1,15,32146,13117,10457
PB,21-10-2021,22,1,27,19295,58330,58809
PB,22-10-2021,28,0,24,32982,36305,37383
PB,23-10-2021,26,0,25,34710,49672,50362
PB,24-10-2021,20,0,22,34918,4716,3560
PB,25-10-2021,29,2,19,13545,36020,38622
PB,26-10-2021,13,1,23,34116,48578,52013
PB,27-10-2021,38,2,16,35996,21930,24550
PB,28-10-2021,31,0,27,34682,37307,39034
PB,29-10-2021,29,1,25,34870,20963,24681
PB,30-10-2021,26,1,27,33753,32063,39938
PB,31-10-2021,26,1,25,34152,3321,4418
PY,17-03-2020,1,0,0,0,0,0
PY,18-03-2020,0,0,0,0,0,0
PY,19-03-2020,0,0,0,0,0,0
PY,20-03-2020,0,0,0,0,0,0
PY,21-03-2020,0,0,0,0,0,0
PY,22-03-2020,0,0,0,0,0,0
PY,23-03-2020,0,0,0,0,0,0
PY,24-03-2020,0,0,0,0,0,0
PY,25-03-2020,0,0,0,0,0,0
PY,26-03-2020,0,0,0,0,0,0
PY,27-03-2020,0,0,0,0,0,0
PY,28-03-2020,0,0,0,0,0,0
PY,29-03-2020,0,0,0,0,0,0
PY,30-03-2020,0,0,0,0,0,0
PY,31-03-2020,0,0,0,0,0,0
PY,01-04-2020,2,0,0,0,0,0
PY,02-04-2020,2,0,0,0,0,0
PY,03-04-2020,0,0,0,0,0,0
PY,04-04-2020,0,0,0,0,0,0
PY,05-04-2020,0,0,0,0,0,0
PY,06-04-2020,0,0,0,0,0,0
PY,07-04-2020,0,0,1,0,0,0
PY,08-04-2020,0,0,0,0,0,0
PY,09-04-2020,0,0,0,0,0,0
PY,10-04-2020,2,0,0,0,0,0
PY,11-04-2020,0,0,0,0,0,0
PY,12-04-2020,0,0,0,0,0,0
PY,13-04-2020,0,0,0,0,0,0
PY,14-04-2020,0,0,0,0,0,0
PY,15-04-2020,0,0,0,0,0,0
PY,16-04-2020,0,0,0,0,0,0
PY,17-04-2020,0,0,0,0,0,0
PY,18-04-2020,0,0,3,1207,0,0
PY,19-04-2020,0,0,0,38,0,0
PY,20-04-2020,0,0,0,27,0,0
PY,21-04-2020,0,0,0,47,0,0
PY,22-04-2020,0,0,0,154,0,0
PY,23-04-2020,0,0,0,75,0,0
PY,24-04-2020,0,0,0,156,0,0
PY,25-04-2020,1,0,0,160,0,0
PY,26-04-2020,0,0,0,113,0,0
PY,27-04-2020,0,0,1,37,0,0
PY,28-04-2020,0,0,0,142,0,0
PY,29-04-2020,0,0,0,72,0,0
PY,30-04-2020,0,0,0,125,0,0
PY,01-05-2020,0,0,0,345,0,0
PY,02-05-2020,1,0,0,292,0,0
PY,03-05-2020,0,0,1,165,0,0
PY,04-05-2020,0,0,0,126,0,0
PY,05-05-2020,0,0,0,279,0,0
PY,06-05-2020,0,0,0,81,0,0
PY,07-05-2020,0,0,0,225,0,0
PY,08-05-2020,1,0,2,245,0,0
PY,09-05-2020,0,0,0,155,0,0
PY,10-05-2020,2,0,1,98,0,0
PY,11-05-2020,0,0,0,122,0,0
PY,12-05-2020,0,0,0,0,0,0
PY,13-05-2020,1,0,0,433,0,0
PY,14-05-2020,3,0,0,193,0,0
PY,15-05-2020,0,0,0,200,0,0
PY,16-05-2020,1,0,0,172,0,0
PY,17-05-2020,0,0,0,135,0,0
PY,18-05-2020,0,0,0,135,0,0
PY,19-05-2020,5,0,1,75,0,0
PY,20-05-2020,1,0,0,131,0,0
PY,21-05-2020,0,0,0,146,0,0
PY,22-05-2020,3,0,0,127,0,0
PY,23-05-2020,0,0,0,116,0,0
PY,24-05-2020,15,0,2,187,0,0
PY,25-05-2020,8,0,5,70,0,0
PY,26-05-2020,0,0,0,71,0,0
PY,27-05-2020,0,0,0,131,0,0
PY,28-05-2020,4,0,0,109,0,0
PY,29-05-2020,4,0,6,126,0,0
PY,30-05-2020,0,0,0,121,0,0
PY,31-05-2020,13,0,2,91,0,0
PY,01-06-2020,9,0,0,99,0,0
PY,02-06-2020,0,0,0,90,0,0
PY,03-06-2020,11,0,8,132,0,0
PY,04-06-2020,9,0,4,218,0,0
PY,05-06-2020,5,0,6,169,0,0
PY,06-06-2020,3,0,5,155,0,0
PY,07-06-2020,12,0,1,156,0,0
PY,08-06-2020,9,0,4,198,0,0
PY,09-06-2020,4,0,2,280,0,0
PY,10-06-2020,12,0,5,202,0,0
PY,11-06-2020,13,2,7,296,0,0
PY,12-06-2020,6,1,9,408,0,0
PY,13-06-2020,13,0,6,350,0,0
PY,14-06-2020,18,1,9,313,0,0
PY,15-06-2020,8,0,4,165,0,0
PY,16-06-2020,14,0,4,443,0,0
PY,17-06-2020,29,1,10,427,0,0
PY,18-06-2020,26,1,7,323,0,0
PY,19-06-2020,16,1,2,313,0,0
PY,20-06-2020,51,0,13,417,0,0
PY,21-06-2020,28,1,9,372,0,0
PY,22-06-2020,17,0,9,256,0,0
PY,23-06-2020,19,1,16,398,0,0
PY,24-06-2020,59,0,11,426,0,0
PY,25-06-2020,41,0,11,406,0,0
PY,26-06-2020,32,0,16,422,0,0
PY,27-06-2020,85,1,18,536,0,0
PY,28-06-2020,29,1,31,667,0,0
PY,29-06-2020,42,0,10,587,0,0
PY,30-06-2020,24,1,10,802,0,0
PY,01-07-2020,25,0,29,811,0,0
PY,02-07-2020,63,0,30,699,0,0
PY,03-07-2020,22,1,53,769,0,0
PY,04-07-2020,80,1,21,626,0,0
PY,05-07-2020,42,0,43,592,0,0
PY,06-07-2020,65,0,32,604,0,0
PY,07-07-2020,30,0,37,673,0,0
PY,08-07-2020,110,0,67,688,0,0
PY,09-07-2020,49,2,35,772,0,0
PY,10-07-2020,72,1,18,970,0,0
PY,11-07-2020,65,1,53,857,0,0
PY,12-07-2020,81,0,49,866,0,0
PY,13-07-2020,50,0,46,384,0,0
PY,14-07-2020,63,0,44,637,0,0
PY,15-07-2020,65,3,60,687,0,0
PY,16-07-2020,147,1,58,1079,0,0
PY,17-07-2020,89,3,67,856,0,0
PY,18-07-2020,58,3,48,801,0,0
PY,19-07-2020,109,0,92,768,0,0
PY,20-07-2020,93,1,111,527,0,0
PY,21-07-2020,87,1,53,521,0,0
PY,22-07-2020,121,1,51,628,0,0
PY,23-07-2020,120,3,31,562,0,0
PY,24-07-2020,95,1,83,647,0,0
PY,25-07-2020,139,3,78,775,0,0
PY,26-07-2020,133,2,84,624,0,0
PY,27-07-2020,85,3,75,584,0,0
PY,28-07-2020,139,4,62,874,0,0
PY,29-07-2020,166,0,92,837,0,0
PY,30-07-2020,121,1,84,735,0,0
PY,31-07-2020,174,1,142,973,0,0
PY,01-08-2020,134,2,98,945,0,0
PY,02-08-2020,200,1,111,888,0,0
PY,03-08-2020,176,4,102,-55,0,0
PY,04-08-2020,165,2,126,1649,0,0
PY,05-08-2020,286,7,131,1024,0,0
PY,06-08-2020,188,5,140,940,0,0
PY,07-08-2020,241,5,106,856,0,0
PY,08-08-2020,261,5,140,924,0,0
PY,09-08-2020,259,7,147,958,0,0
PY,10-08-2020,242,2,154,912,0,0
PY,11-08-2020,276,2,177,967,0,0
PY,12-08-2020,481,5,144,1227,0,0
PY,13-08-2020,299,6,152,1080,0,0
PY,14-08-2020,315,4,181,1481,0,0
PY,15-08-2020,359,0,215,1349,0,0
PY,16-08-2020,378,4,219,1085,0,0
PY,17-08-2020,297,4,184,1088,0,0
PY,18-08-2020,367,9,282,1510,0,0
PY,19-08-2020,356,6,403,1222,0,0
PY,20-08-2020,540,8,322,1586,0,0
PY,21-08-2020,302,6,300,1070,0,0
PY,22-08-2020,518,8,373,1177,0,0
PY,23-08-2020,410,8,350,1062,0,0
PY,24-08-2020,337,5,285,1117,0,0
PY,25-08-2020,567,8,331,1532,0,0
PY,26-08-2020,504,8,213,1587,0,0
PY,27-08-2020,504,10,275,1338,0,0
PY,28-08-2020,590,9,319,1497,0,0
PY,29-08-2020,532,12,431,1442,0,0
PY,30-08-2020,571,10,457,1866,0,0
PY,31-08-2020,284,7,366,1074,0,0
PY,01-09-2020,355,12,341,1323,0,0
PY,02-09-2020,391,13,293,1306,0,0
PY,03-09-2020,424,7,311,1467,0,0
PY,04-09-2020,591,20,395,1504,0,0
PY,05-09-2020,394,18,433,1437,0,0
PY,06-09-2020,466,16,525,1691,0,0
PY,07-09-2020,284,11,503,1073,0,0
PY,08-09-2020,433,12,446,2154,0,0
PY,09-09-2020,335,10,386,2583,0,0
PY,10-09-2020,452,6,422,2261,0,0
PY,11-09-2020,490,12,394,3015,0,0
PY,12-09-2020,419,5,445,3561,0,0
PY,13-09-2020,388,15,342,4263,0,0
PY,14-09-2020,393,9,457,4028,0,0
PY,15-09-2020,375,11,495,5893,0,0
PY,16-09-2020,510,13,401,6056,0,0
PY,17-09-2020,317,13,330,5101,0,0
PY,18-09-2020,485,6,462,5278,0,0
PY,19-09-2020,543,11,494,5160,0,0
PY,20-09-2020,467,10,347,4848,0,0
PY,21-09-2020,268,9,509,3794,0,0
PY,22-09-2020,493,6,389,5600,0,0
PY,23-09-2020,543,8,439,5524,0,0
PY,24-09-2020,668,6,418,6005,0,0
PY,25-09-2020,594,7,470,5505,0,0
PY,26-09-2020,543,6,424,5026,0,0
PY,27-09-2020,368,13,443,4623,0,0
PY,28-09-2020,285,2,508,3596,0,0
PY,29-09-2020,381,2,460,5030,0,0
PY,30-09-2020,478,4,458,4758,0,0
PY,01-10-2020,480,4,431,5150,0,0
PY,02-10-2020,510,7,443,4656,0,0
PY,03-10-2020,218,2,396,3410,0,0
PY,04-10-2020,337,5,419,3725,0,0
PY,05-10-2020,188,4,458,3391,0,0
PY,06-10-2020,405,3,393,5255,0,0
PY,07-10-2020,479,5,316,5194,0,0
PY,08-10-2020,378,5,326,4669,0,0
PY,09-10-2020,365,2,287,5006,0,0
PY,10-10-2020,337,1,411,4834,0,0
PY,11-10-2020,308,4,337,4350,0,0
PY,12-10-2020,188,2,264,2579,0,0
PY,13-10-2020,267,2,310,4272,0,0
PY,14-10-2020,241,1,287,4523,0,0
PY,15-10-2020,241,2,213,4613,0,0
PY,16-10-2020,280,1,306,4287,0,0
PY,17-10-2020,212,3,313,3999,0,0
PY,18-10-2020,163,0,306,4175,0,0
PY,19-10-2020,106,1,230,2533,0,0
PY,20-10-2020,205,2,254,4049,0,0
PY,21-10-2020,170,3,242,3955,0,0
PY,22-10-2020,210,2,195,3847,0,0
PY,23-10-2020,154,2,216,3784,0,0
PY,24-10-2020,126,2,187,3865,0,0
PY,25-10-2020,81,2,187,2878,0,0
PY,26-10-2020,143,0,189,1059,0,0
PY,27-10-2020,146,0,163,3569,0,0
PY,28-10-2020,101,2,154,3972,0,0
PY,29-10-2020,178,2,142,3901,0,0
PY,30-10-2020,147,0,128,3561,0,0
PY,31-10-2020,105,0,147,3178,0,0
PY,01-11-2020,96,3,621,3182,0,0
PY,02-11-2020,69,0,482,2820,0,0
PY,03-11-2020,147,1,457,4004,0,0
PY,04-11-2020,104,1,419,3819,0,0
PY,05-11-2020,121,1,420,4275,0,0
PY,06-11-2020,125,0,314,3826,0,0
PY,07-11-2020,69,2,495,3981,0,0
PY,08-11-2020,94,1,135,3820,0,0
PY,09-11-2020,62,1,145,2530,0,0
PY,10-11-2020,100,2,113,3721,0,0
PY,11-11-2020,114,1,107,3921,0,0
PY,12-11-2020,65,2,69,3545,0,0
PY,13-11-2020,73,1,70,3355,0,0
PY,14-11-2020,47,0,66,2495,0,0
PY,15-11-2020,25,0,95,469,0,0
PY,16-11-2020,13,0,95,1761,0,0
PY,17-11-2020,72,0,131,3358,0,0
PY,18-11-2020,56,0,194,3618,0,0
PY,19-11-2020,68,1,102,3519,0,0
PY,20-11-2020,52,0,101,3468,0,0
PY,21-11-2020,63,0,82,3537,0,0
PY,22-11-2020,45,0,88,3586,0,0
PY,23-11-2020,25,0,57,3201,0,0
PY,24-11-2020,51,0,39,4236,0,0
PY,25-11-2020,51,0,45,3259,0,0
PY,26-11-2020,20,0,21,697,0,0
PY,27-11-2020,16,0,46,1609,0,0
PY,28-11-2020,46,0,41,2904,0,0
PY,29-11-2020,33,0,72,2926,0,0
PY,30-11-2020,33,1,52,2076,0,0
PY,01-12-2020,52,1,72,3316,0,0
PY,02-12-2020,59,1,65,3431,0,0
PY,03-12-2020,40,1,27,2880,0,0
PY,04-12-2020,46,1,62,2307,0,0
PY,05-12-2020,44,0,52,1801,0,0
PY,06-12-2020,35,0,62,2105,0,0
PY,07-12-2020,26,1,25,1651,0,0
PY,08-12-2020,41,0,45,2884,0,0
PY,09-12-2020,28,0,46,3247,0,0
PY,10-12-2020,24,2,18,1570,0,0
PY,11-12-2020,43,2,48,1465,0,0
PY,12-12-2020,38,0,59,1809,0,0
PY,13-12-2020,48,0,57,1779,0,0
PY,14-12-2020,21,1,50,1981,0,0
PY,15-12-2020,37,1,47,3393,0,0
PY,16-12-2020,32,1,28,3500,0,0
PY,17-12-2020,40,0,32,3144,0,0
PY,18-12-2020,48,1,38,2913,0,0
PY,19-12-2020,45,1,21,3126,0,0
PY,20-12-2020,33,2,25,2452,0,0
PY,21-12-2020,14,1,26,1971,0,0
PY,22-12-2020,49,2,19,3195,0,0
PY,23-12-2020,34,0,44,2975,0,0
PY,24-12-2020,40,0,26,3008,0,0
PY,25-12-2020,29,0,44,2973,0,0
PY,26-12-2020,33,1,26,3385,0,0
PY,27-12-2020,48,1,43,2984,0,0
PY,28-12-2020,33,0,35,1828,0,0
PY,29-12-2020,42,2,34,3589,0,0
PY,30-12-2020,26,0,26,3345,0,0
PY,31-12-2020,36,0,15,3119,0,0
PY,01-01-2021,32,0,50,3068,0,0
PY,02-01-2021,10,0,30,2378,0,0
PY,03-01-2021,50,0,38,2479,0,0
PY,04-01-2021,29,2,28,2348,0,0
PY,05-01-2021,47,0,31,3734,0,0
PY,06-01-2021,34,0,35,3557,0,0
PY,07-01-2021,35,1,47,3377,0,0
PY,08-01-2021,20,0,36,3411,0,0
PY,09-01-2021,36,0,51,3233,0,0
PY,10-01-2021,30,2,40,3050,0,0
PY,11-01-2021,22,0,34,2063,0,0
PY,12-01-2021,18,1,28,3637,0,0
PY,13-01-2021,29,0,44,3002,0,0
PY,14-01-2021,43,1,22,-8,0,0
PY,15-01-2021,28,0,32,4688,0,0
PY,16-01-2021,16,2,22,2149,274,0
PY,17-01-2021,35,0,37,2544,0,0
PY,18-01-2021,23,1,20,1584,280,0
PY,19-01-2021,37,0,26,3763,165,0
PY,20-01-2021,31,0,32,3679,40,0
PY,21-01-2021,35,0,32,4364,0,0
PY,22-01-2021,22,0,27,3342,338,0
PY,23-01-2021,36,1,27,3296,381,0
PY,24-01-2021,30,1,43,3046,0,0
PY,25-01-2021,18,0,26,2433,335,0
PY,26-01-2021,32,0,17,3063,0,0
PY,27-01-2021,24,1,36,2192,0,0
PY,28-01-2021,39,1,29,2772,0,0
PY,29-01-2021,31,0,27,2961,486,0
PY,30-01-2021,43,0,32,2685,437,0
PY,31-01-2021,21,1,41,2352,0,0
PY,01-02-2021,28,3,25,1148,252,0
PY,02-02-2021,27,0,26,-293,89,0
PY,03-02-2021,23,1,29,4752,145,0
PY,04-02-2021,39,0,25,2050,0,0
PY,05-02-2021,50,2,27,2101,310,0
PY,06-02-2021,35,0,32,2015,0,0
PY,07-02-2021,22,0,27,2029,0,0
PY,08-02-2021,26,1,28,1346,349,0
PY,09-02-2021,35,0,37,2686,420,0
PY,10-02-2021,19,1,32,2707,469,0
PY,11-02-2021,25,0,22,2366,10,0
PY,12-02-2021,19,0,31,2231,730,0
PY,13-02-2021,24,0,24,2582,443,71
PY,14-02-2021,8,1,33,1930,0,0
PY,15-02-2021,20,1,41,1400,367,122
PY,16-02-2021,20,0,43,2082,307,137
PY,17-02-2021,18,2,27,1824,332,65
PY,18-02-2021,20,0,23,1713,702,59
PY,19-02-2021,14,2,34,1836,820,191
PY,20-02-2021,29,0,18,1590,770,208
PY,21-02-2021,23,1,18,1543,0,0
PY,22-02-2021,8,0,26,753,105,128
PY,23-02-2021,28,2,21,1132,75,38
PY,24-02-2021,28,1,17,2069,5,4
PY,25-02-2021,21,1,13,1635,19,1
PY,26-02-2021,20,0,22,2055,465,200
PY,27-02-2021,20,1,16,1414,0,0
PY,28-02-2021,8,0,20,1438,0,0
PY,01-03-2021,9,1,16,693,372,250
PY,02-03-2021,29,0,32,1485,702,121
PY,03-03-2021,14,0,20,1556,1954,302
PY,04-03-2021,17,0,19,1286,1594,123
PY,05-03-2021,30,0,20,1314,889,50
PY,06-03-2021,19,1,21,1322,1105,241
PY,07-03-2021,25,0,22,1270,0,0
PY,08-03-2021,14,0,19,379,1573,198
PY,09-03-2021,26,0,19,1586,1166,294
PY,10-03-2021,24,0,23,1408,1692,237
PY,11-03-2021,22,0,25,1202,1363,188
PY,12-03-2021,30,0,20,1202,1479,294
PY,13-03-2021,31,0,26,0,1678,310
PY,14-03-2021,15,1,15,865,0,0
PY,15-03-2021,14,1,17,603,2316,229
PY,16-03-2021,24,1,29,1351,2444,257
PY,17-03-2021,52,0,18,1290,2992,212
PY,18-03-2021,81,1,18,1353,3353,538
PY,19-03-2021,61,0,20,1347,2288,473
PY,20-03-2021,60,0,24,1345,3644,500
PY,21-03-2021,64,1,21,1238,0,0
PY,22-03-2021,47,1,29,519,3392,241
PY,23-03-2021,87,1,18,1972,2707,227
PY,24-03-2021,125,2,17,2124,4818,91
PY,25-03-2021,95,0,9,2039,2746,52
PY,26-03-2021,96,0,13,2164,2646,93
PY,27-03-2021,128,1,36,2022,2324,78
PY,28-03-2021,137,0,76,2020,0,0
PY,29-03-2021,125,1,40,1464,2052,92
PY,30-03-2021,115,1,94,2443,133,1
PY,31-03-2021,127,0,64,2132,3693,214
PY,01-04-2021,260,1,43,2355,2165,240
PY,02-04-2021,213,1,82,2596,1447,-246
PY,03-04-2021,191,0,137,1302,3504,182
PY,04-04-2021,227,0,109,2416,1500,96
PY,05-04-2021,180,0,95,2702,1747,621
PY,06-04-2021,237,2,139,3018,616,62
PY,07-04-2021,173,1,125,1149,1248,234
PY,08-04-2021,293,0,113,3451,2150,368
PY,09-04-2021,223,0,139,3751,2546,451
PY,10-04-2021,272,2,136,3821,3201,440
PY,11-04-2021,306,2,206,3348,6657,152
PY,12-04-2021,512,2,232,3451,10430,575
PY,13-04-2021,418,3,209,5050,14193,527
PY,14-04-2021,476,2,242,4376,8640,242
PY,15-04-2021,413,1,176,2811,9390,846
PY,16-04-2021,531,3,220,4714,8190,915
PY,17-04-2021,715,3,198,4748,5424,848
PY,18-04-2021,663,3,282,5070,1601,280
PY,19-04-2021,565,5,336,3564,1968,1057
PY,20-04-2021,638,4,253,5670,1334,804
PY,21-04-2021,619,5,283,5607,2005,954
PY,22-04-2021,987,4,464,4675,1756,1033
PY,23-04-2021,792,2,383,5081,1791,1170
PY,24-04-2021,899,9,453,6030,1314,886
PY,25-04-2021,1008,11,476,5632,352,231
PY,26-04-2021,747,10,515,3451,1355,1510
PY,27-04-2021,1021,13,690,6502,1218,1438
PY,28-04-2021,1258,10,632,6833,1301,1610
