State,Date,Confirmed,Deceased,Recovered,Tested,Vaccinated1,Vaccinated2
TG,2020-08-24,106091,761,82411,968121,0,0
TG,2020-08-25,108670,770,84163,1021054,0,0
TG,2020-08-26,111688,780,85223,1082094,0,0
TG,2020-08-27,114483,788,86095,1142480,0,0
TG,2020-08-28,117415,799,87675,1204343,0,0
TG,2020-08-29,120166,808,89350,1266643,0,0
TG,2020-08-30,123090,818,90988,1327791,0,0
TG,2020-08-31,124963,827,92837,1365582,0,0
TG,2020-09-01,127697,836,95162,1423846,0,0
TG,2020-09-02,130589,846,97402,1483267,0,0
TG,2020-09-03,133406,856,100013,1542978,0,0
TG,2020-09-04,135884,866,102024,1605521,0,0
TG,2020-09-05,138395,877,104603,1667653,0,0
TG,2020-09-06,140969,886,107530,1730389,0,0
TG,2020-09-07,142771,895,110241,1766982,0,0
TG,2020-09-08,145163,906,112587,1827905,0,0
TG,2020-09-09,147642,916,115072,1890554,0,0
TG,2020-09-10,150176,927,117143,1953571,0,0
TG,2020-09-11,152602,940,119467,2016461,0,0
TG,2020-09-12,154880,950,121925,2078695,0,0
TG,2020-09-13,157096,961,124528,2134912,0,0
TG,2020-09-14,158513,974,127007,2169339,0,0
TG,2020-09-15,160571,984,129187,2220586,0,0
TG,2020-09-16,162844,996,131447,2276222,0,0
TG,2020-09-17,165003,1005,133555,2329316,0,0
TG,2020-09-18,167046,1016,135357,2379950,0,0
TG,2020-09-19,169169,1025,137508,2434409,0,0
TG,2020-09-20,171306,1033,139700,2488220,0,0
TG,2020-09-21,172608,1042,141930,2519315,0,0
TG,2020-09-22,174774,1052,144073,2573005,0,0
TG,2020-09-23,177070,1062,146135,2628897,0,0
TG,2020-09-24,179246,1070,148139,2684215,0,0
TG,2020-09-25,181627,1080,150160,2741836,0,0
TG,2020-09-26,183866,1091,152441,2800761,0,0
TG,2020-09-27,185833,1100,154499,2850869,0,0
TG,2020-09-28,187211,1107,156431,2886334,0,0
TG,2020-09-29,189283,1116,158690,2940642,0,0
TG,2020-09-30,191386,1127,160933,2996001,0,0
TG,2020-10-01,193600,1135,163407,3050444,0,0
TG,2020-10-02,195609,1145,165844,3104542,0,0
TG,2020-10-03,197327,1153,167846,3153626,0,0
TG,2020-10-04,199276,1163,170212,3205249,0,0
TG,2020-10-05,200611,1171,172388,3241597,0,0
TG,2020-10-06,202594,1181,174769,3292195,0,0
TG,2020-10-07,204748,1189,177008,3346472,0,0
TG,2020-10-08,206644,1201,179075,3396839,0,0
TG,2020-10-09,208535,1208,180953,3449925,0,0
TG,2020-10-10,210346,1217,183025,3500394,0,0
TG,2020-10-11,212063,1222,185128,3547051,0,0
TG,2020-10-12,213084,1228,187342,3577261,0,0
TG,2020-10-13,214792,1233,189351,3624096,0,0
TG,2020-10-14,216238,1241,191269,3664152,0,0
TG,2020-10-15,217670,1249,193218,3703047,0,0
TG,2020-10-16,219224,1256,194653,3746963,0,0
TG,2020-10-17,220675,1265,196636,3789460,0,0
TG,2020-10-18,222111,1271,198790,3830503,0,0
TG,2020-10-19,223059,1275,200686,3856530,0,0
TG,2020-10-20,224545,1282,202577,3898829,0,0
TG,2020-10-21,226124,1287,204388,3940304,0,0
TG,2020-10-22,227580,1292,206105,3978869,0,0
TG,2020-10-23,229001,1298,207326,4017353,0,0
TG,2020-10-24,230274,1303,209034,4052633,0,0
TG,2020-10-25,231252,1307,210480,4079688,0,0
TG,2020-10-26,231834,1311,211912,4094417,0,0
TG,2020-10-27,232671,1315,213466,4115516,0,0
TG,2020-10-28,234152,1319,214917,4155597,0,0
TG,2020-10-29,235656,1324,216353,4196958,0,0
TG,2020-10-30,237187,1330,217401,4240748,0,0
TG,2020-10-31,238632,1336,218887,4281991,0,0
TG,2020-11-01,240048,1341,220466,4323666,0,0
TG,2020-11-02,240970,1348,221922,4349309,0,0
TG,2020-11-03,242506,1351,223413,4394330,0,0
TG,2020-11-04,244143,1357,224686,4439856,0,0
TG,2020-11-05,245682,1362,225664,4484183,0,0
TG,2020-11-06,247284,1366,226646,4531153,0,0
TG,2020-11-07,248891,1372,227583,4575797,0,0
TG,2020-11-08,250331,1377,229064,4618470,0,0
TG,2020-11-09,251188,1381,230568,4642276,0,0
TG,2020-11-10,252455,1385,232399,4684766,0,0
TG,2020-11-11,253651,1390,234234,4729401,0,0
TG,2020-11-12,254666,1393,235950,4770004,0,0
TG,2020-11-13,255663,1397,237172,4812167,0,0
TG,2020-11-14,256713,1401,238908,4853169,0,0
TG,2020-11-15,257374,1404,240545,4874433,0,0
TG,2020-11-16,257876,1407,242084,4891729,0,0
TG,2020-11-17,258828,1410,243686,4929974,0,0
TG,2020-11-18,259776,1415,245293,4972407,0,0
TG,2020-11-19,260834,1419,246733,5011164,0,0
TG,2020-11-20,261728,1423,247790,5050612,0,0
TG,2020-11-21,262653,1426,249157,5092689,0,0
TG,2020-11-22,263526,1430,250453,5134335,0,0
TG,2020-11-23,264128,1433,251468,5158474,0,0
TG,2020-11-24,265049,1437,252565,5201214,0,0
TG,2020-11-25,266042,1441,253715,5248807,0,0
TG,2020-11-26,266904,1444,254676,5289908,0,0
TG,2020-11-27,267665,1448,255378,5332150,0,0
TG,2020-11-28,268418,1451,256330,5374141,0,0
TG,2020-11-29,269223,1455,257278,5420421,0,0
TG,2020-11-30,269816,1458,258336,5453461,0,0
TG,2020-12-01,270318,1461,259230,5500058,0,0
TG,2020-12-02,270883,1462,260155,5551620,0,0
TG,2020-12-03,271492,1465,261028,5605306,0,0
TG,2020-12-04,272123,1467,261830,5662711,0,0
TG,2020-12-05,272719,1470,262751,5722182,0,0
TG,2020-12-06,273341,1472,263744,5779490,0,0
TG,2020-12-07,273858,1474,264606,5812588,0,0
TG,2020-12-08,274540,1477,265367,5868233,0,0
TG,2020-12-09,275261,1480,266120,5919635,0,0
TG,2020-12-10,275904,1482,266925,5973031,0,0
TG,2020-12-11,276516,1485,267427,6029209,0,0
TG,2020-12-12,277151,1489,267992,6029209,0,0
TG,2020-12-13,277724,1493,268601,6128703,0,0
TG,2020-12-14,278108,1496,269232,6157683,0,0
TG,2020-12-15,278599,1499,269828,6205688,0,0
TG,2020-12-16,279135,1502,270450,6257745,0,0
TG,2020-12-17,279644,1505,270967,6306397,0,0
TG,2020-12-18,280195,1506,271649,6354388,0,0
TG,2020-12-19,280822,1510,272370,6401082,0,0
TG,2020-12-20,281414,1513,273013,6443052,0,0
TG,2020-12-21,281730,1515,273625,6475766,0,0
TG,2020-12-22,282347,1518,274260,6520993,0,0
TG,2020-12-23,282982,1522,274833,6566602,0,0
TG,2020-12-24,283556,1524,275217,6611118,0,0
TG,2020-12-25,284074,1527,275708,6655987,0,0
TG,2020-12-26,284391,1529,276244,6686363,0,0
TG,2020-12-27,284863,1531,276753,6723710,0,0
TG,2020-12-28,285068,1533,277304,6750954,0,0
TG,2020-12-29,285465,1535,277931,6793691,0,0
TG,2020-12-30,285939,1538,278523,6839281,0,0
TG,2020-12-31,286354,1541,278839,6882694,0,0
TG,2021-01-01,286815,1544,279456,6924707,0,0
TG,2021-01-02,287108,1546,279991,6951297,0,0
TG,2021-01-03,287502,1549,280565,6991487,0,0
TG,2021-01-04,287740,1551,281083,7018564,0,0
TG,2021-01-05,287993,1554,281400,7061049,0,0
TG,2021-01-06,288410,1556,281872,7104367,0,0
TG,2021-01-07,288789,1559,282177,7145613,0,0
TG,2021-01-08,289135,1561,282574,7184598,0,0
TG,2021-01-09,289433,1563,283048,7215785,0,0
TG,2021-01-10,289784,1565,283463,7253236,0,0
TG,2021-01-11,290008,1566,283924,7278021,0,0
TG,2021-01-12,290309,1568,284217,7312452,0,0
TG,2021-01-13,290640,1571,284611,7350644,0,0
TG,2021-01-14,290916,1572,284849,7379538,0,0
TG,2021-01-15,291118,1574,285102,7399436,0,0
TG,2021-01-16,291367,1575,285519,7428389,3653,0
TG,2021-01-17,291666,1577,285898,7461687,3653,0
TG,2021-01-18,291872,1579,286244,7483580,17408,0
TG,2021-01-19,292128,1581,286542,7515066,69405,0
TG,2021-01-20,292395,1583,286893,7542537,69405,0
TG,2021-01-21,292621,1584,287117,7574184,97087,0
TG,2021-01-22,292835,1586,287468,7602975,110031,0
TG,2021-01-23,293056,1588,287899,7632980,110031,0
TG,2021-01-24,293253,1589,288275,7662540,110031,0
TG,2021-01-25,293401,1590,288577,7682361,130390,0
TG,2021-01-26,293590,1592,288926,7711810,130425,0
TG,2021-01-27,293737,1593,289325,7728296,130425,0
TG,2021-01-28,293923,1594,289631,7759415,151246,0
TG,2021-01-29,294120,1596,289987,7790901,166606,0
TG,2021-01-30,294306,1598,290354,7823989,168606,0
TG,2021-01-31,294469,1599,290630,7861361,168606,0
TG,2021-02-01,294587,1601,290894,7879047,168771,0
TG,2021-02-02,294739,1602,291115,7915105,170043,0
TG,2021-02-03,294924,1604,291312,7955308,176732,0
TG,2021-02-04,295101,1606,291510,7996651,188279,0
TG,2021-02-05,295270,1607,291699,8034038,193667,0
TG,2021-02-06,295431,1608,291846,8069459,209104,0
TG,2021-02-07,295581,1610,292032,8104264,209104,0
TG,2021-02-08,295682,1611,292229,8122516,229027,0
TG,2021-02-09,295831,1612,292415,8154347,243665,0
TG,2021-02-10,295988,1613,292578,8184013,258122,0
TG,2021-02-11,296134,1613,292696,8213768,270615,0
TG,2021-02-12,296277,1614,292848,8242105,278250,0
TG,2021-02-13,296428,1614,293033,8269364,278915,3273
TG,2021-02-14,296574,1616,293210,8295638,278915,3273
TG,2021-02-15,296673,1618,293379,8311404,279237,14205
TG,2021-02-16,296802,1619,293540,8336255,279497,53350
TG,2021-02-17,296950,1620,293690,8360950,279534,53701
TG,2021-02-18,297113,1622,293791,8385870,279832,73281
TG,2021-02-19,297278,1623,293940,8409631,280277,86051
TG,2021-02-20,297435,1623,294097,8433333,280973,87159
TG,2021-02-21,297598,1624,294243,8456940,280973,87159
TG,2021-02-22,297712,1625,294386,8471684,281365,105936
TG,2021-02-23,297712,1625,294386,8471684,281382,106167
TG,2021-02-24,298057,1629,294683,8471684,283387,106583
TG,2021-02-25,298264,1630,294782,8471684,284058,114020
TG,2021-02-26,298453,1632,294911,8618845,289772,130019
TG,2021-02-27,298631,1633,295059,8659666,289772,130019
TG,2021-02-28,298807,1634,295222,8700651,289772,130019
TG,2021-03-01,298923,1634,295387,8721026,294255,130019
TG,2021-03-02,299086,1635,295544,8761207,303387,131942
TG,2021-03-03,299254,1635,295707,8801651,318861,131942
TG,2021-03-04,299406,1637,295821,8842852,340068,131942
TG,2021-03-05,299572,1639,295970,8883295,354107,131942
TG,2021-03-06,299742,1640,296166,8924007,378962,131942
TG,2021-03-07,299900,1641,296373,8964623,378962,131942
TG,2021-03-08,300011,1642,296562,8984552,413824,143154
TG,2021-03-09,300153,1644,296740,9016741,438673,155505
TG,2021-03-10,300342,1646,296916,9055741,459769,163865
TG,2021-03-11,300536,1649,297032,9093645,459769,163865
TG,2021-03-12,300717,1650,297195,9114985,459769,163865
TG,2021-03-13,300933,1652,297363,9149467,478458,168709
TG,2021-03-14,301161,1653,297515,9200465,502323,173593
TG,2021-03-15,301318,1654,297681,9238982,538053,177533
TG,2021-03-16,301522,1656,297851,9299245,561948,180071
TG,2021-03-17,301769,1659,298009,9359772,598871,181044
TG,2021-03-18,302047,1662,298120,9419677,640285,191799
TG,2021-03-19,302360,1664,298262,9482649,671506,202129
TG,2021-03-20,302724,1666,298451,9548685,692820,202526
TG,2021-03-21,303118,1669,298645,9613583,692820,202526
TG,2021-03-22,303455,1671,298826,9650662,720982,203509
TG,2021-03-23,303867,1674,299042,9718833,792008,218588
TG,2021-03-24,304298,1676,299270,9789113,831077,219090
TG,2021-03-25,304791,1680,299427,9845577,866810,221499
TG,2021-03-26,305309,1683,299631,9903125,903925,224707
TG,2021-03-27,305804,1685,299878,9961154,944950,225457
TG,2021-03-28,306339,1688,300156,10019096,950014,225462
TG,2021-03-29,306742,1690,300469,10053026,950014,225462
TG,2021-03-30,307205,1694,300833,10095487,1034705,227420
TG,2021-03-31,307889,1697,301227,10151609,1066073,229741
TG,2021-04-01,308776,1701,301564,10210906,1125512,232883
TG,2021-04-02,309741,1706,301876,10270249,1148692,245427
TG,2021-04-03,310819,1712,302207,10329954,1196610,249892
TG,2021-04-04,312140,1717,302500,10392927,1233204,252272
TG,2021-04-05,313237,1723,302768,10435997,1296813,257959
TG,2021-04-06,314735,1729,303013,10498347,1353143,264631
TG,2021-04-07,316649,1734,303298,10572621,1414009,271233
TG,2021-04-08,318704,1741,303601,10659953,1504810,278547
TG,2021-04-09,321182,1746,303964,10761939,1611571,286803
TG,2021-04-10,324091,1752,304548,10873665,1764351,296514
TG,2021-04-11,327278,1759,305335,10988976,1861828,299907
TG,2021-04-12,329529,1765,305900,11068003,1982661,309468
TG,2021-04-13,332581,1772,306678,11181010,2007123,311169
TG,2021-04-14,334738,1780,307499,11253374,2129830,323126
TG,2021-04-15,338045,1788,308396,11360001,2283977,338539
TG,2021-04-16,341885,1797,309594,11481881,2447944,354480
TG,2021-04-17,346331,1809,311008,11608116,2585616,367294
TG,2021-04-18,351424,1824,312563,11737753,2591197,369108
TG,2021-04-19,355433,1838,314441,11820842,2742190,390557
TG,2021-04-20,361359,1856,316650,11942985,2862110,410879
TG,2021-04-21,367901,1876,319537,12073090,2965900,429225
TG,2021-04-22,373468,1899,321788,12175425,3150499,456422
TG,2021-04-23,379674,1928,324840,12281027,3332794,479398
TG,2021-04-24,387106,1961,326997,12384797,3500805,503820
TG,2021-04-25,395232,1999,330304,12493399,3559283,512340
TG,2021-04-26,401783,2042,334144,12566674,3745507,542345
TG,2021-04-27,411905,2094,340590,12666312,3837585,562851
TG,2021-04-28,419966,2150,345683,12748582,3956425,586863
TG,2021-04-29,427960,2208,349692,12828763,4010945,602246
TG,2021-04-30,435606,2261,355618,12905854,4152684,628544
TG,2021-05-01,443360,2312,362160,12983784,4158702,630248
TG,2021-05-02,450790,2368,367727,13060114,4157895,629638
TG,2021-05-03,456485,2417,373933,13118856,4177282,637119
TG,2021-05-04,463361,2476,381365,13189817,4225048,653647
TG,2021-05-05,469722,2527,389491,13267252,4271681,685276
TG,2021-05-06,475748,2579,396042,13347076,4321827,715976
TG,2021-05-07,487199,2666,413225,13488498,4371198,745850
TG,2021-05-08,492385,2704,421219,13557646,4373909,813954
TG,2021-05-09,497361,2739,428865,13613004,4374338,815051
TG,2021-05-10,502187,2771,436619,13678927,4376576,906394
TG,2021-05-11,506988,2803,444049,13754216,4378806,983048
TG,2021-05-12,511711,2834,449744,13823741,4380920,1007437
TG,2021-05-13,516404,2867,456620,13894962,4383334,1036096
TG,2021-05-14,520709,2896,462981,13952378,4385309,1062232
TG,2021-05-15,525007,2928,469007,14016740,4385414,1062391
TG,2021-05-16,528823,2955,474899,14061725,4385414,1062391
TG,2021-05-17,532784,2985,480458,14124316,4385864,1062599
TG,2021-05-18,536766,3012,485644,14195932,4386463,1063960
TG,2021-05-19,540603,3037,490620,14267002,4386757,1066629
TG,2021-05-20,544263,3060,495446,14336254,4452048,1070313
TG,2021-05-21,547727,3085,500247,14402251,4452449,1070665
TG,2021-05-22,551035,3106,504970,14465371,4452963,1073098
TG,2021-05-23,553277,3125,509663,14507897,4453573,1073412
TG,2021-05-24,556320,3146,513968,14567606,4454220,1075607
TG,2021-05-25,560141,3169,518266,14648809,4462036,1126648
TG,2021-05-26,563903,3189,522082,14739857,4476636,1175633
TG,2021-05-27,567517,3207,526043,14830083,4494535,1208309
TG,2021-05-28,571044,3226,530025,14927319,4573867,1229488
TG,2021-05-29,574026,3247,533862,15027996,4667791,1245295
TG,2021-05-30,575827,3263,537522,15089049,4731033,1248050
TG,2021-05-31,578351,3281,540986,15176159,4796912,1261921
TG,2021-06-01,580844,3296,544294,15270348,4869942,1272112
TG,2021-06-02,583228,3313,546536,15379044,4935543,1278900
TG,2021-06-03,585489,3331,549579,15489213,5026935,1286784
TG,2021-06-04,587664,3346,553400,15625309,5122466,1294817
TG,2021-06-05,589734,3364,557162,15763491,5260886,1301765
TG,2021-06-06,591170,3378,560776,15861242,5377158,1303149
TG,2021-06-07,593103,3394,564303,15994238,5539018,1310592
TG,2021-06-08,595000,3409,567285,16127372,5704303,1316874
TG,2021-06-09,596813,3426,569086,16257268,5886806,1323042
TG,2021-06-10,598611,3440,571610,16387698,6057522,1328962
TG,2021-06-11,600318,3456,574103,16511764,6259168,1335190
TG,2021-06-12,602089,3469,576487,16632289,6463957,1341443
TG,2021-06-13,603369,3484,578748,16723910,6611795,1342756
TG,2021-06-14,604880,3496,580923,16834591,6800786,1347838
TG,2021-06-15,606436,3510,582993,16954634,6959296,1352504
TG,2021-06-16,607925,3521,584429,17070886,7129534,1357754
TG,2021-06-17,609417,3534,586362,17190350,7301566,1364764
TG,2021-06-18,610834,3546,588259,17314780,7470427,1372240
TG,2021-06-19,612196,3556,590072,17437785,7664742,1381773
TG,2021-06-20,613202,3567,591870,17525639,7767600,1385008
TG,2021-06-21,614399,3576,593577,17645176,7907825,1394386
TG,2021-06-22,615574,3586,595348,17770083,8050833,1405135
TG,2021-06-23,616688,3598,596628,17888192,8209687,1415734
TG,2021-06-24,617776,3607,598139,18007658,8400813,1429474
TG,2021-06-25,618837,3618,599695,18128055,8633026,1449466
TG,2021-06-26,619865,3627,601184,18246482,8850242,1476773
TG,2021-06-27,620613,3635,602676,18327887,8945614,1485529
TG,2021-06-28,621606,3644,604093,18440869,9139787,1514891
TG,2021-06-29,622593,3651,605455,18562105,9329680,1545519
TG,2021-06-30,623510,3661,606461,18671907,9493770,1577710
TG,2021-07-01,624379,3669,607658,18777030,9636298,1604298
TG,2021-07-02,625237,3678,608833,18885647,9783570,1639786
TG,2021-07-03,626085,3684,609947,18994601,9939448,1692217
TG,2021-07-04,626690,3691,611035,19066401,9945428,1702925
TG,2021-07-05,627498,3698,612096,19169799,10077503,1752938
TG,2021-07-06,628282,3703,613124,19274985,10173757,1792592
TG,2021-07-07,629054,3710,613872,19385126,10182863,1810039
TG,2021-07-08,629785,3714,614865,19487887,10249542,1856644
TG,2021-07-09,630514,3720,615852,19593932,10353234,1919742
TG,2021-07-10,631218,3725,616769,19694564,10417619,1977578
TG,2021-07-11,631683,3729,617638,19760171,10422316,1987596
TG,2021-07-12,632379,3735,618496,19865968,10533402,2056708
TG,2021-07-13,633146,3738,619344,19984746,10699363,2121117
TG,2021-07-14,633895,3743,619949,20099983,10707196,2133726
TG,2021-07-15,634605,3747,620757,20210338,10762048,2200543
TG,2021-07-16,635320,3751,621541,20323407,10833370,2315143
TG,2021-07-17,636049,3756,622313,20438922,10868400,2399366
TG,2021-07-18,636627,3759,623044,20529888,10872534,2407855
TG,2021-07-19,637373,3764,623773,20650053,10941218,2512879
TG,2021-07-20,638030,3766,624477,20754531,10956108,2545983
TG,2021-07-21,638721,3771,625042,20868791,10961028,2556298
TG,2021-07-22,639369,3774,625738,20983719,11025840,2673867
TG,2021-07-23,640012,3778,626505,21104249,11038921,2804295
TG,2021-07-24,640659,3780,627254,21224462,11070117,2940869
TG,2021-07-25,641153,3784,627964,21315919,11074124,2946097
TG,2021-07-26,641791,3787,628679,21430024,11107975,3059381
TG,2021-07-27,642436,3791,629408,21553190,11133590,3140911
TG,2021-07-28,643093,3793,629986,21670005,11140017,3151825
TG,2021-07-29,643716,3796,630732,21781952,11176337,3280505
TG,2021-07-30,644330,3800,631389,21893203,11205562,3380353
TG,2021-07-31,644951,3802,632080,22006215,11344451,3488581
TG,2021-08-01,645406,3805,632728,22089978,11350666,3492640
TG,2021-08-02,645997,3807,633371,22197450,11391724,3569232
TG,2021-08-03,646606,3811,634018,22306371,11437302,3642994
TG,2021-08-04,647229,3814,634612,22419167,11446097,3649818
TG,2021-08-05,647811,3817,635250,22526496,11485703,3752796
TG,2021-08-06,648388,3819,635895,22637722,11548293,3828778
TG,2021-08-07,648957,3823,636552,22742923,11589795,3893872
TG,2021-08-08,649406,3825,637175,22822154,11597340,3897011
TG,2021-08-09,649859,3828,637789,22902812,11649833,3966309
TG,2021-08-10,650353,3831,638410,22991849,11714148,4019069
TG,2021-08-11,650835,3833,638865,23080013,11746300,4025377
TG,2021-08-12,651288,3836,639456,23169688,11822212,4081905
TG,2021-08-13,651715,3838,640065,23257197,11944242,4117320
TG,2021-08-14,652135,3841,640688,23344552,12073758,4152143
TG,2021-08-15,652380,3842,641270,23394678,12076505,4154717
TG,2021-08-16,652785,3845,641847,23478940,12202581,4193488
TG,2021-08-17,653202,3847,642416,23566170,12313591,4222707
TG,2021-08-18,653626,3849,642865,23657520,12332154,4227316
TG,2021-08-19,654035,3852,643318,23745828,12444220,4256273
TG,2021-08-20,654394,3854,643812,23819727,12497174,4269682
TG,2021-08-21,654758,3856,644294,23895016,12568129,4294280
TG,2021-08-22,654989,3858,644747,23942003,12571034,4297875
TG,2021-08-23,655343,3861,645174,24016637,12670665,4327906
TG,2021-08-24,655732,3862,645594,24104984,12774060,4360097
TG,2021-08-25,656098,3864,645939,24185454,12810399,4373019
TG,2021-08-26,656455,3865,646344,24266647,12921816,4411050
TG,2021-08-27,656794,3867,646761,24347215,13022500,4457070
TG,2021-08-28,657119,3869,647185,24426002,13022500,4457070
TG,2021-08-29,657376,3870,647594,24484337,13170051,4537430
TG,2021-08-30,657716,3872,647953,24559439,13290142,4590905
TG,2021-08-31,658054,3873,648317,24633646,13369090,4630022
TG,2021-09-01,658376,3876,648648,24705048,13406796,4658027
TG,2021-09-02,658689,3878,649002,24776352,13526690,4726501
TG,2021-09-03,659007,3880,649391,24848181,13624505,4799921
TG,2021-09-04,659313,3883,649757,24917603,13722847,4895330
TG,2021-09-05,659543,3884,650114,24968239,13742158,4925838
TG,2021-09-06,659844,3886,650453,25035959,13853637,5002194
TG,2021-09-07,660142,3888,650778,25104056,13940684,5072505
TG,2021-09-08,660471,3889,651085,25182477,13972953,5102696
TG,2021-09-09,660786,3891,651425,25257676,14102360,5182972
TG,2021-09-10,661006,3892,651763,25308680,14105262,5187443
TG,2021-09-11,661302,3893,652085,25378513,14212849,5293627
TG,2021-09-12,661551,3895,652398,25432302,14225375,5310538
TG,2021-09-13,661866,3897,652716,25503276,14362800,5408870
TG,2021-09-14,662202,3898,653022,25579757,14495056,5506846
TG,2021-09-15,662526,3899,653302,25653080,14525908,5539982
TG,2021-09-16,662785,3900,653603,25711341,14825401,5677525
TG,2021-09-17,663026,3902,653901,25764284,15235729,5833553
TG,2021-09-18,663281,3903,654230,25816528,15666279,6002318
TG,2021-09-19,663454,3904,654545,25851688,15973614,6052369
TG,2021-09-20,663662,3906,654765,25896962,16298384,6136270
TG,2021-09-21,663906,3907,655061,25947467,16694917,6276040
TG,2021-09-22,664164,3908,655310,26002886,16812778,6312182
TG,2021-09-23,664411,3909,655625,26054407,17185597,6443755
TG,2021-09-24,664650,3911,655961,26104976,17522521,6575871
TG,2021-09-25,664898,3912,656285,26157678,17895086,6729407
TG,2021-09-26,665068,3912,656544,26191878,17963636,6743032
TG,2021-09-27,665284,3914,656785,26236462,18211771,6839392
TG,2021-09-28,665504,3915,657040,26280662,18304448,6889840
TG,2021-09-29,665749,3916,657213,26333345,18357955,6920355
TG,2021-09-30,665963,3918,657413,26379535,18649783,7048629
TG,2021-10-01,666183,3919,657665,26425728,18872216,7135027
TG,2021-10-02,666384,3920,657923,26467418,19102459,7232051
TG,2021-10-03,666546,3921,658170,26500246,19142355,7248860
TG,2021-10-04,666753,3923,658409,26543381,19374256,7357654
TG,2021-10-05,666971,3924,658657,26589959,19531253,7430992
TG,2021-10-06,667158,3925,658827,26629120,19544334,7439067
TG,2021-10-07,667334,3926,659043,26666977,19747802,7545342
TG,2021-10-08,667535,3927,659263,26714442,19923954,7638237
TG,2021-10-09,667725,3929,659508,26756608,20088205,7734959
TG,2021-10-10,667887,3930,659722,26790114,20101149,7741834
TG,2021-10-11,668070,3932,659942,26830468,20241614,7831206
TG,2021-10-12,668266,3933,660143,26874778,20394885,7913123
TG,2021-10-13,668450,3934,660305,26913612,20498720,7960191
TG,2021-10-14,668618,3935,660512,26913612,20509341,7965959
TG,2021-10-15,668722,3936,660730,26965431,20510740,7966995
TG,2021-10-16,668833,3937,660917,26995481,20514754,7972499
TG,2021-10-17,668955,3938,661093,27022157,20517162,7974559
TG,2021-10-18,669163,3940,661294,27067575,20683262,8105403
TG,2021-10-19,669365,3941,661484,27114383,20835665,8224052
TG,2021-10-20,669556,3942,661646,27156065,20952815,8315144
TG,2021-10-21,669739,3943,661829,27197428,21107367,8467905
TG,2021-10-22,669932,3944,662025,27239795,21262277,8625048
TG,2021-10-23,670139,3946,662209,27281903,21406061,8786090
TG,2021-10-24,670274,3947,662377,27308745,21426170,8810976
TG,2021-10-25,670453,3949,662481,27347333,21554948,8957385
TG,2021-10-26,670643,3950,662592,27388721,21688623,9104051
TG,2021-10-27,670829,3951,662714,27430113,21827823,9228865
TG,2021-10-28,671000,3952,662922,27468486,22027473,9405409
TG,2021-10-29,671174,3954,663124,27506928,22243359,9580708
TG,2021-10-30,671342,3955,663315,27544810,22459778,9745660
TG,2021-10-31,671463,3956,663498,27569831,22498559,9772398
TN,2020-03-07,1,0,0,0,0,0
TN,2020-03-08,1,0,0,0,0,0
TN,2020-03-09,1,0,0,0,0,0
TN,2020-03-10,1,0,0,0,0,0
TN,2020-03-11,1,0,0,0,0,0
TN,2020-03-12,1,0,0,0,0,0
TN,2020-03-13,1,0,0,0,0,0
TN,2020-03-14,1,0,0,0,0,0
TN,2020-03-15,1,0,0,0,0,0
TN,2020-03-16,1,0,0,0,0,0
TN,2020-03-17,1,0,0,0,0,0
TN,2020-03-18,2,0,0,0,0,0
TN,2020-03-19,3,0,0,0,0,0
TN,2020-03-20,3,0,0,0,0,0
TN,2020-03-21,6,0,0,0,0,0
TN,2020-03-22,9,0,0,0,0,0
TN,2020-03-23,12,0,0,0,0,0
TN,2020-03-24,18,0,0,0,0,0
TN,2020-03-25,26,0,0,0,0,0
TN,2020-03-26,29,0,0,0,0,0
TN,2020-03-27,38,0,0,0,0,0
TN,2020-03-28,42,0,0,0,0,0
TN,2020-03-29,50,1,4,0,0,0
TN,2020-03-30,67,1,4,0,0,0
TN,2020-03-31,124,1,6,0,0,0
TN,2020-04-01,234,1,6,0,0,0
TN,2020-04-02,309,1,6,0,0,0
TN,2020-04-03,411,1,6,3684,0,0
TN,2020-04-04,485,3,8,3684,0,0
TN,2020-04-05,571,5,8,3684,0,0
TN,2020-04-06,621,6,13,3684,0,0
TN,2020-04-07,690,7,19,3684,0,0
TN,2020-04-08,738,8,21,5305,0,0
TN,2020-04-09,834,8,27,7267,0,0
TN,2020-04-10,911,9,44,8410,0,0
TN,2020-04-11,969,10,44,9842,0,0
TN,2020-04-12,1075,11,50,10655,0,0
TN,2020-04-13,1173,11,58,12746,0,0
TN,2020-04-14,1204,12,81,19255,0,0
TN,2020-04-15,1242,14,118,21994,0,0
TN,2020-04-16,1267,15,180,26005,0,0
TN,2020-04-17,1323,15,283,29673,0,0
TN,2020-04-18,1372,15,365,35036,0,0
TN,2020-04-19,1477,15,411,40876,0,0
TN,2020-04-20,1520,17,457,46985,0,0
TN,2020-04-21,1596,18,635,53045,0,0
TN,2020-04-22,1629,18,662,59023,0,0
TN,2020-04-23,1683,20,752,65977,0,0
TN,2020-04-24,1755,22,866,72403,0,0
TN,2020-04-25,1821,23,960,80110,0,0
TN,2020-04-26,1885,24,1020,87605,0,0
TN,2020-04-27,1937,24,1074,94781,0,0
TN,2020-04-28,2058,25,1128,101874,0,0
TN,2020-04-29,2162,27,1210,109961,0,0
TN,2020-04-30,2323,27,1258,119748,0,0
TN,2020-05-01,2526,28,1312,129363,0,0
TN,2020-05-02,2757,29,1341,139490,0,0
